Origin stage n chromosome start end redip
ssa23_16702132_16702834.maf muscle_immature_male 1 ssa23 16702132 16702834 AORe
ssa23_16702132_16702834.maf muscle_mature_female 1 ssa23 16702132 16702834 AORe
ssa23_16702132_16702834.maf muscle_mature_male 1 ssa23 16702132 16702834 AORe
ssa23_16724505_16724911.maf muscle_immature_female 1 ssa23 16724505 16724911 AORe
ssa23_16724505_16724911.maf muscle_immature_male 1 ssa23 16724505 16724911 AORe
ssa23_16724505_16724911.maf muscle_mature_female 1 ssa23 16724505 16724911 AORe
ssa23_16724505_16724911.maf muscle_mature_male 1 ssa23 16724505 16724911 AORe
ssa23_16731721_16732063.maf muscle_immature_female 1 ssa23 16731721 16732063 AORe
ssa23_16731721_16732063.maf muscle_mature_male 1 ssa23 16731721 16732063 AORe
ssa23_16818889_16819589.maf lateblastulation 1 ssa23 16818889 16819589 AORe
ssa23_16942431_16943598.maf brain_immature_male 1 ssa23 16942431 16943598 AORe
ssa23_16942431_16943598.maf brain_mature_female 1 ssa23 16942431 16943598 AORe
ssa23_16942431_16943598.maf brain_mature_male 1 ssa23 16942431 16943598 AORe
ssa23_16942431_16943598.maf muscle_immature_female 1 ssa23 16942431 16943598 AORe
ssa23_16942431_16943598.maf muscle_immature_male 1 ssa23 16942431 16943598 AORe
ssa23_16942431_16943598.maf muscle_mature_female 1 ssa23 16942431 16943598 AORe
ssa23_16942431_16943598.maf muscle_mature_male 1 ssa23 16942431 16943598 AORe
ssa23_17212233_17212902.maf liver_immature_female 1 ssa23 17212233 17212902 AORe
ssa23_17212233_17212902.maf liver_immature_male 1 ssa23 17212233 17212902 AORe
ssa23_17212233_17212902.maf liver_mature_male 1 ssa23 17212233 17212902 AORe
ssa23_17217342_17218220.maf brain_mature_male 1 ssa23 17217342 17218220 AORe
ssa23_17249411_17249840.maf brain_mature_male 1 ssa23 17249411 17249840 AORe
ssa23_17328379_17329056.maf earlysomitogenesis 1 ssa23 17328379 17329056 AORe
ssa23_17328379_17329056.maf latesomitogenesis 1 ssa23 17328379 17329056 AORe
ssa23_17328379_17329056.maf liver_immature_female 1 ssa23 17328379 17329056 AORe
ssa23_17328379_17329056.maf liver_immature_male 1 ssa23 17328379 17329056 AORe
ssa23_17329782_17330449.maf brain_mature_male 1 ssa23 17329782 17330449 AORe
ssa23_17329782_17330449.maf liver_immature_female 1 ssa23 17329782 17330449 AORe
ssa23_17401484_17401967.maf liver_mature_male 1 ssa23 17401484 17401967 AORe
ssa23_17444386_17445196.maf muscle_immature_female 1 ssa23 17444386 17445196 AORe
ssa23_17444386_17445196.maf muscle_mature_female 1 ssa23 17444386 17445196 AORe
ssa23_18474377_18475142.maf brain_immature_male 1 ssa23 18474377 18475142 AORe
ssa23_18474377_18475142.maf brain_mature_male 1 ssa23 18474377 18475142 AORe
ssa23_18480750_18481225.maf liver_mature_male 1 ssa23 18480750 18481225 AORe
ssa23_18491798_18492241.maf brain_immature_male 1 ssa23 18491798 18492241 AORe
ssa23_18764971_18766375.maf midgastrulation 1 ssa23 18764971 18766375 AORe
ssa23_1965228_1965599.maf ovary_mature_female 1 ssa23 1965228 1965599 AORe
ssa23_19771923_19772250.maf testis_immature_male 1 ssa23 19771923 19772250 AORe
ssa23_19864808_19865612.maf midsomitogenesis 1 ssa23 19864808 19865612 AORe
ssa23_19870052_19870498.maf ovary_mature_female 1 ssa23 19870052 19870498 AORe
ssa23_19933050_19933344.maf liver_mature_male 1 ssa23 19933050 19933344 AORe
ssa23_20053469_20053687.maf testis_immature_male 1 ssa23 20053469 20053687 AORe
ssa23_20084866_20085799.maf liver_immature_female 1 ssa23 20084866 20085799 AORe
ssa23_20084866_20085799.maf liver_immature_male 1 ssa23 20084866 20085799 AORe
ssa23_20084866_20085799.maf liver_mature_female 1 ssa23 20084866 20085799 AORe
ssa23_20084866_20085799.maf liver_mature_male 1 ssa23 20084866 20085799 AORe
ssa23_20106004_20106708.maf liver_mature_male 1 ssa23 20106004 20106708 AORe
ssa23_20122082_20122536.maf liver_immature_male 1 ssa23 20122082 20122536 AORe
ssa23_20122082_20122536.maf liver_mature_male 1 ssa23 20122082 20122536 AORe
ssa23_20230894_20231239.maf liver_mature_male 1 ssa23 20230894 20231239 AORe
ssa23_20244857_20245462.maf liver_mature_female 1 ssa23 20244857 20245462 AORe
ssa23_20244857_20245462.maf liver_mature_male 1 ssa23 20244857 20245462 AORe
ssa23_20282887_20283169.maf muscle_immature_female 1 ssa23 20282887 20283169 AORe
ssa23_20282887_20283169.maf muscle_immature_male 1 ssa23 20282887 20283169 AORe
ssa23_20571422_20571910.maf brain_immature_male 1 ssa23 20571422 20571910 AORe
ssa23_20571422_20571910.maf brain_mature_male 1 ssa23 20571422 20571910 AORe
ssa23_20676523_20677437.maf midsomitogenesis 1 ssa23 20676523 20677437 AORe
ssa23_20816425_20817002.maf liver_immature_male 1 ssa23 20816425 20817002 AORe
ssa23_20910458_20910903.maf ovary_mature_female 1 ssa23 20910458 20910903 AORe
ssa23_20925789_20926495.maf liver_immature_male 1 ssa23 20925789 20926495 AORe
ssa23_20925789_20926495.maf liver_mature_male 1 ssa23 20925789 20926495 AORe
ssa23_20936652_20937575.maf brain_immature_male 1 ssa23 20936652 20937575 AORe
ssa23_20936652_20937575.maf brain_mature_female 1 ssa23 20936652 20937575 AORe
ssa23_20936652_20937575.maf brain_mature_male 1 ssa23 20936652 20937575 AORe
ssa23_20936652_20937575.maf ovary_mature_female 1 ssa23 20936652 20937575 AORe
ssa23_20974874_20976510.maf brain_mature_male 1 ssa23 20974874 20976510 AORe
ssa23_20974874_20976510.maf muscle_immature_female 1 ssa23 20974874 20976510 AORe
ssa23_20974874_20976510.maf muscle_immature_male 1 ssa23 20974874 20976510 AORe
ssa23_20974874_20976510.maf muscle_mature_female 1 ssa23 20974874 20976510 AORe
ssa23_20974874_20976510.maf muscle_mature_male 1 ssa23 20974874 20976510 AORe
ssa23_2098725_2100230.maf brain_immature_male 1 ssa23 2098725 2100230 AORe
ssa23_2098725_2100230.maf brain_mature_female 1 ssa23 2098725 2100230 AORe
ssa23_2098725_2100230.maf brain_mature_male 1 ssa23 2098725 2100230 AORe
ssa23_21032484_21032913.maf testis_immature_male 1 ssa23 21032484 21032913 AORe
ssa23_21131520_21132105.maf latesomitogenesis 1 ssa23 21131520 21132105 AORe
ssa23_21182186_21182616.maf lateblastulation 1 ssa23 21182186 21182616 AORe
ssa23_21182186_21182616.maf midgastrulation 1 ssa23 21182186 21182616 AORe
ssa23_21185231_21186089.maf lateblastulation 1 ssa23 21185231 21186089 AORe
ssa23_21185231_21186089.maf midgastrulation 1 ssa23 21185231 21186089 AORe
ssa23_21239784_21240207.maf ovary_mature_female 1 ssa23 21239784 21240207 AORe
ssa23_21240620_21240919.maf ovary_mature_female 1 ssa23 21240620 21240919 AORe
ssa23_21272092_21272663.maf muscle_immature_female 1 ssa23 21272092 21272663 AORe
ssa23_21272092_21272663.maf muscle_immature_male 1 ssa23 21272092 21272663 AORe
ssa23_21272092_21272663.maf muscle_mature_female 1 ssa23 21272092 21272663 AORe
ssa23_21289894_21290128.maf muscle_mature_male 1 ssa23 21289894 21290128 AORe
ssa23_21340092_21340945.maf liver_mature_male 1 ssa23 21340092 21340945 AORe
ssa23_21372064_21372793.maf muscle_immature_female 1 ssa23 21372064 21372793 AORe
ssa23_21372064_21372793.maf muscle_mature_male 1 ssa23 21372064 21372793 AORe
ssa23_21375768_21376497.maf ovary_immature_female 1 ssa23 21375768 21376497 AORe
ssa23_21402632_21402881.maf muscle_mature_female 1 ssa23 21402632 21402881 AORe
ssa23_21412371_21412744.maf muscle_mature_female 1 ssa23 21412371 21412744 AORe
ssa23_21468183_21468905.maf muscle_immature_female 1 ssa23 21468183 21468905 AORe
ssa23_21468183_21468905.maf muscle_immature_male 1 ssa23 21468183 21468905 AORe
ssa23_21468183_21468905.maf muscle_mature_female 1 ssa23 21468183 21468905 AORe
ssa23_21468183_21468905.maf muscle_mature_male 1 ssa23 21468183 21468905 AORe
ssa23_21510666_21510981.maf ovary_immature_female 1 ssa23 21510666 21510981 AORe
ssa23_21547863_21548946.maf muscle_immature_female 1 ssa23 21547863 21548946 AORe
ssa23_21547863_21548946.maf muscle_mature_female 1 ssa23 21547863 21548946 AORe
ssa23_21547863_21548946.maf muscle_mature_male 1 ssa23 21547863 21548946 AORe
ssa23_21570664_21571216.maf liver_mature_male 1 ssa23 21570664 21571216 AORe
ssa23_21669664_21669998.maf ovary_mature_female 1 ssa23 21669664 21669998 AORe
ssa23_21977706_21978075.maf latesomitogenesis 1 ssa23 21977706 21978075 AORe
ssa23_21977706_21978075.maf midsomitogenesis 1 ssa23 21977706 21978075 AORe
ssa23_21979559_21980123.maf liver_mature_male 1 ssa23 21979559 21980123 AORe
ssa23_22029156_22029681.maf latesomitogenesis 1 ssa23 22029156 22029681 AORe
ssa23_22137836_22138612.maf testis_mature_male 1 ssa23 22137836 22138612 AORe
ssa23_2216144_2217332.maf liver_immature_male 1 ssa23 2216144 2217332 AORe
ssa23_22439795_22440501.maf muscle_immature_female 1 ssa23 22439795 22440501 AORe
ssa23_22439795_22440501.maf muscle_immature_male 1 ssa23 22439795 22440501 AORe
ssa23_22439795_22440501.maf muscle_mature_female 1 ssa23 22439795 22440501 AORe
ssa23_22439795_22440501.maf muscle_mature_male 1 ssa23 22439795 22440501 AORe
ssa23_22480245_22480586.maf muscle_immature_female 1 ssa23 22480245 22480586 AORe
ssa23_22480245_22480586.maf muscle_immature_male 1 ssa23 22480245 22480586 AORe
ssa23_22480245_22480586.maf muscle_mature_female 1 ssa23 22480245 22480586 AORe
ssa23_22480245_22480586.maf muscle_mature_male 1 ssa23 22480245 22480586 AORe
ssa23_22510091_22510574.maf ovary_mature_female 1 ssa23 22510091 22510574 AORe
ssa23_22512838_22513259.maf latesomitogenesis 1 ssa23 22512838 22513259 AORe
ssa23_22518672_22519775.maf lateblastulation 1 ssa23 22518672 22519775 AORe
ssa23_22518672_22519775.maf midgastrulation 1 ssa23 22518672 22519775 AORe
ssa23_22518672_22519775.maf midsomitogenesis 1 ssa23 22518672 22519775 AORe
ssa23_22736099_22736847.maf midgastrulation 1 ssa23 22736099 22736847 AORe
ssa23_2284289_2286246.maf muscle_immature_male 1 ssa23 2284289 2286246 AORe
ssa23_2284289_2286246.maf muscle_mature_female 1 ssa23 2284289 2286246 AORe
ssa23_2284289_2286246.maf muscle_mature_male 1 ssa23 2284289 2286246 AORe
ssa23_22880415_22880640.maf ovary_mature_female 1 ssa23 22880415 22880640 AORe
ssa23_22880875_22881759.maf lateblastulation 1 ssa23 22880875 22881759 AORe
ssa23_22888701_22889535.maf ovary_immature_female 1 ssa23 22888701 22889535 AORe
ssa23_22888701_22889535.maf ovary_mature_female 1 ssa23 22888701 22889535 AORe
ssa23_22954509_22955311.maf ovary_immature_female 1 ssa23 22954509 22955311 AORe
ssa23_22954509_22955311.maf ovary_mature_female 1 ssa23 22954509 22955311 AORe
ssa23_23010127_23011283.maf brain_immature_male 1 ssa23 23010127 23011283 AORe
ssa23_23010127_23011283.maf brain_mature_female 1 ssa23 23010127 23011283 AORe
ssa23_23010127_23011283.maf testis_immature_male 1 ssa23 23010127 23011283 AORe
ssa23_23133956_23135039.maf brain_immature_male 1 ssa23 23133956 23135039 AORe
ssa23_23133956_23135039.maf brain_mature_female 1 ssa23 23133956 23135039 AORe
ssa23_23133956_23135039.maf brain_mature_male 1 ssa23 23133956 23135039 AORe
ssa23_23223939_23224452.maf ovary_mature_female 1 ssa23 23223939 23224452 AORe
ssa23_23236557_23236913.maf brain_mature_male 1 ssa23 23236557 23236913 AORe
ssa23_23311801_23312212.maf brain_immature_male 1 ssa23 23311801 23312212 AORe
ssa23_23311801_23312212.maf brain_mature_female 1 ssa23 23311801 23312212 AORe
ssa23_23391565_23392536.maf brain_immature_male 1 ssa23 23391565 23392536 AORe
ssa23_23392814_23393539.maf brain_immature_male 1 ssa23 23392814 23393539 AORe
ssa23_23392814_23393539.maf brain_mature_male 1 ssa23 23392814 23393539 AORe
ssa23_23392814_23393539.maf muscle_immature_female 1 ssa23 23392814 23393539 AORe
ssa23_23409627_23410286.maf liver_mature_male 1 ssa23 23409627 23410286 AORe
ssa23_23600355_23601887.maf testis_immature_male 1 ssa23 23600355 23601887 AORe
ssa23_23625823_23626567.maf liver_mature_male 1 ssa23 23625823 23626567 AORe
ssa23_23625823_23626567.maf testis_immature_male 1 ssa23 23625823 23626567 AORe
ssa23_23625823_23626567.maf testis_mature_male 1 ssa23 23625823 23626567 AORe
ssa23_23677557_23677911.maf brain_immature_female 1 ssa23 23677557 23677911 AORe
ssa23_23677557_23677911.maf brain_mature_male 1 ssa23 23677557 23677911 AORe
ssa23_23704863_23705356.maf brain_immature_female 1 ssa23 23704863 23705356 AORe
ssa23_23704863_23705356.maf brain_immature_male 1 ssa23 23704863 23705356 AORe
ssa23_23704863_23705356.maf brain_mature_male 1 ssa23 23704863 23705356 AORe
ssa23_23735323_23736302.maf muscle_immature_female 1 ssa23 23735323 23736302 AORe
ssa23_23735323_23736302.maf muscle_mature_female 1 ssa23 23735323 23736302 AORe
ssa23_23735323_23736302.maf muscle_mature_male 1 ssa23 23735323 23736302 AORe
ssa23_23745445_23745656.maf testis_immature_male 1 ssa23 23745445 23745656 AORe
ssa23_23747297_23747858.maf liver_immature_male 1 ssa23 23747297 23747858 AORe
ssa23_23778091_23778264.maf muscle_mature_female 1 ssa23 23778091 23778264 AORe
ssa23_23780808_23781074.maf muscle_immature_female 1 ssa23 23780808 23781074 AORe
ssa23_23780808_23781074.maf muscle_immature_male 1 ssa23 23780808 23781074 AORe
ssa23_23780808_23781074.maf muscle_mature_female 1 ssa23 23780808 23781074 AORe
ssa23_23780808_23781074.maf muscle_mature_male 1 ssa23 23780808 23781074 AORe
ssa23_23962789_23963382.maf muscle_mature_female 1 ssa23 23962789 23963382 AORe
ssa23_23962789_23963382.maf muscle_mature_male 1 ssa23 23962789 23963382 AORe
ssa23_24201243_24202132.maf brain_immature_female 1 ssa23 24201243 24202132 AORe
ssa23_24201243_24202132.maf brain_immature_male 1 ssa23 24201243 24202132 AORe
ssa23_24201243_24202132.maf brain_mature_female 1 ssa23 24201243 24202132 AORe
ssa23_24201243_24202132.maf brain_mature_male 1 ssa23 24201243 24202132 AORe
ssa23_24454918_24455247.maf liver_mature_female 1 ssa23 24454918 24455247 AORe
ssa23_24518306_24518662.maf brain_mature_male 1 ssa23 24518306 24518662 AORe
ssa23_24596361_24597157.maf brain_immature_female 1 ssa23 24596361 24597157 AORe
ssa23_24596361_24597157.maf brain_immature_male 1 ssa23 24596361 24597157 AORe
ssa23_24596361_24597157.maf brain_mature_female 1 ssa23 24596361 24597157 AORe
ssa23_24596361_24597157.maf brain_mature_male 1 ssa23 24596361 24597157 AORe
ssa23_24596361_24597157.maf testis_mature_male 1 ssa23 24596361 24597157 AORe
ssa23_24645872_24646178.maf brain_immature_male 1 ssa23 24645872 24646178 AORe
ssa23_24679773_24680527.maf brain_immature_male 1 ssa23 24679773 24680527 AORe
ssa23_24679773_24680527.maf brain_mature_female 1 ssa23 24679773 24680527 AORe
ssa23_24679773_24680527.maf brain_mature_male 1 ssa23 24679773 24680527 AORe
ssa23_24679773_24680527.maf muscle_immature_female 1 ssa23 24679773 24680527 AORe
ssa23_24681216_24681364.maf muscle_immature_female 1 ssa23 24681216 24681364 AORe
ssa23_24688037_24688265.maf liver_mature_male 1 ssa23 24688037 24688265 AORe
ssa23_24694954_24695950.maf brain_immature_female 1 ssa23 24694954 24695950 AORe
ssa23_24694954_24695950.maf brain_immature_male 1 ssa23 24694954 24695950 AORe
ssa23_24694954_24695950.maf brain_mature_female 1 ssa23 24694954 24695950 AORe
ssa23_24694954_24695950.maf brain_mature_male 1 ssa23 24694954 24695950 AORe
ssa23_24694954_24695950.maf ovary_mature_female 1 ssa23 24694954 24695950 AORe
ssa23_24694954_24695950.maf testis_immature_male 1 ssa23 24694954 24695950 AORe
ssa23_24704788_24705564.maf brain_immature_male 1 ssa23 24704788 24705564 AORe
ssa23_24704788_24705564.maf brain_mature_female 1 ssa23 24704788 24705564 AORe
ssa23_24704788_24705564.maf brain_mature_male 1 ssa23 24704788 24705564 AORe
ssa23_24704788_24705564.maf muscle_mature_male 1 ssa23 24704788 24705564 AORe
ssa23_24750266_24750633.maf brain_mature_male 1 ssa23 24750266 24750633 AORe
ssa23_2504425_2505946.maf brain_immature_male 1 ssa23 2504425 2505946 AORe
ssa23_2504425_2505946.maf brain_mature_female 1 ssa23 2504425 2505946 AORe
ssa23_2504425_2505946.maf muscle_immature_female 1 ssa23 2504425 2505946 AORe
ssa23_2504425_2505946.maf muscle_mature_female 1 ssa23 2504425 2505946 AORe
ssa23_2504425_2505946.maf ovary_immature_female 1 ssa23 2504425 2505946 AORe
ssa23_2504425_2505946.maf ovary_mature_female 1 ssa23 2504425 2505946 AORe
ssa23_2504425_2505946.maf testis_immature_male 1 ssa23 2504425 2505946 AORe
ssa23_2508528_2508900.maf liver_mature_male 1 ssa23 2508528 2508900 AORe
ssa23_25150616_25151092.maf muscle_mature_female 1 ssa23 25150616 25151092 AORe
ssa23_2531843_2532309.maf ovary_mature_female 1 ssa23 2531843 2532309 AORe
ssa23_25410935_25411704.maf lateblastulation 1 ssa23 25410935 25411704 AORe
ssa23_2544257_2544891.maf midsomitogenesis 1 ssa23 2544257 2544891 AORe
ssa23_2544257_2544891.maf testis_immature_male 1 ssa23 2544257 2544891 AORe
ssa23_25537557_25537990.maf testis_mature_male 1 ssa23 25537557 25537990 AORe
ssa23_25560430_25561232.maf testis_mature_male 1 ssa23 25560430 25561232 AORe
ssa23_25672310_25672664.maf lateblastulation 1 ssa23 25672310 25672664 AORe
ssa23_25780470_25780902.maf lateblastulation 1 ssa23 25780470 25780902 AORe
ssa23_25780470_25780902.maf latesomitogenesis 1 ssa23 25780470 25780902 AORe
ssa23_25900277_25901273.maf lateblastulation 1 ssa23 25900277 25901273 AORe
ssa23_26005852_26006843.maf lateblastulation 1 ssa23 26005852 26006843 AORe
ssa23_26005852_26006843.maf midgastrulation 1 ssa23 26005852 26006843 AORe
ssa23_26056567_26058141.maf liver_immature_male 1 ssa23 26056567 26058141 AORe
ssa23_26202762_26203586.maf lateblastulation 1 ssa23 26202762 26203586 AORe
ssa23_26202762_26203586.maf muscle_mature_female 1 ssa23 26202762 26203586 AORe
ssa23_26274904_26275454.maf muscle_immature_female 1 ssa23 26274904 26275454 AORe
ssa23_26274904_26275454.maf muscle_mature_female 1 ssa23 26274904 26275454 AORe
ssa23_26274904_26275454.maf muscle_mature_male 1 ssa23 26274904 26275454 AORe
ssa23_2630333_2631360.maf brain_mature_female 1 ssa23 2630333 2631360 AORe
ssa23_2630333_2631360.maf brain_mature_male 1 ssa23 2630333 2631360 AORe
ssa23_2630333_2631360.maf liver_immature_male 1 ssa23 2630333 2631360 AORe
ssa23_2630333_2631360.maf liver_mature_female 1 ssa23 2630333 2631360 AORe
ssa23_2630333_2631360.maf liver_mature_male 1 ssa23 2630333 2631360 AORe
ssa23_2632382_2632647.maf liver_immature_male 1 ssa23 2632382 2632647 AORe
ssa23_2632382_2632647.maf liver_mature_female 1 ssa23 2632382 2632647 AORe
ssa23_2632382_2632647.maf liver_mature_male 1 ssa23 2632382 2632647 AORe
ssa23_26533074_26533687.maf liver_immature_female 1 ssa23 26533074 26533687 AORe
ssa23_26533074_26533687.maf liver_immature_male 1 ssa23 26533074 26533687 AORe
ssa23_26533074_26533687.maf liver_mature_male 1 ssa23 26533074 26533687 AORe
ssa23_26703783_26704372.maf ovary_mature_female 1 ssa23 26703783 26704372 AORe
ssa23_26826217_26826729.maf lateblastulation 1 ssa23 26826217 26826729 AORe
ssa23_27251297_27252162.maf latesomitogenesis 1 ssa23 27251297 27252162 AORe
ssa23_2730849_2731652.maf liver_immature_male 1 ssa23 2730849 2731652 AORe
ssa23_27391278_27393158.maf liver_immature_female 1 ssa23 27391278 27393158 AORe
ssa23_27391278_27393158.maf liver_immature_male 1 ssa23 27391278 27393158 AORe
ssa23_27524130_27524702.maf lateblastulation 1 ssa23 27524130 27524702 AORe
ssa23_27637526_27638111.maf lateblastulation 1 ssa23 27637526 27638111 AORe
ssa23_27726919_27727338.maf lateblastulation 1 ssa23 27726919 27727338 AORe
ssa23_27726919_27727338.maf midgastrulation 1 ssa23 27726919 27727338 AORe
ssa23_27736192_27736535.maf muscle_mature_male 1 ssa23 27736192 27736535 AORe
ssa23_27764955_27765613.maf ovary_mature_female 1 ssa23 27764955 27765613 AORe
ssa23_27786441_27787087.maf ovary_immature_female 1 ssa23 27786441 27787087 AORe
ssa23_27786441_27787087.maf ovary_mature_female 1 ssa23 27786441 27787087 AORe
ssa23_28132256_28132880.maf liver_mature_female 1 ssa23 28132256 28132880 AORe
ssa23_28132256_28132880.maf liver_mature_male 1 ssa23 28132256 28132880 AORe
ssa23_28164085_28164674.maf liver_immature_male 1 ssa23 28164085 28164674 AORe
ssa23_28213617_28214046.maf liver_immature_female 1 ssa23 28213617 28214046 AORe
ssa23_28213617_28214046.maf liver_immature_male 1 ssa23 28213617 28214046 AORe
ssa23_28213617_28214046.maf liver_mature_male 1 ssa23 28213617 28214046 AORe
ssa23_28214587_28214877.maf liver_immature_female 1 ssa23 28214587 28214877 AORe
ssa23_28246699_28247336.maf latesomitogenesis 1 ssa23 28246699 28247336 AORe
ssa23_28796522_28796885.maf brain_immature_male 1 ssa23 28796522 28796885 AORe
ssa23_28803343_28803920.maf brain_immature_male 1 ssa23 28803343 28803920 AORe
ssa23_28803343_28803920.maf brain_mature_female 1 ssa23 28803343 28803920 AORe
ssa23_28803343_28803920.maf brain_mature_male 1 ssa23 28803343 28803920 AORe
ssa23_28900714_28901053.maf liver_mature_male 1 ssa23 28900714 28901053 AORe
ssa23_28958511_28959038.maf midgastrulation 1 ssa23 28958511 28959038 AORe
ssa23_28982321_28982937.maf muscle_mature_female 1 ssa23 28982321 28982937 AORe
ssa23_29054598_29055143.maf muscle_immature_male 1 ssa23 29054598 29055143 AORe
ssa23_29233875_29235137.maf liver_mature_male 1 ssa23 29233875 29235137 AORe
ssa23_29233875_29235137.maf midsomitogenesis 1 ssa23 29233875 29235137 AORe
ssa23_29348218_29349080.maf brain_immature_male 1 ssa23 29348218 29349080 AORe
ssa23_29348218_29349080.maf brain_mature_female 1 ssa23 29348218 29349080 AORe
ssa23_29481732_29482240.maf muscle_immature_female 1 ssa23 29481732 29482240 AORe
ssa23_29481732_29482240.maf muscle_immature_male 1 ssa23 29481732 29482240 AORe
ssa23_29481732_29482240.maf muscle_mature_male 1 ssa23 29481732 29482240 AORe
ssa23_29507341_29508158.maf liver_immature_male 1 ssa23 29507341 29508158 AORe
ssa23_29507341_29508158.maf liver_mature_male 1 ssa23 29507341 29508158 AORe
ssa23_2950970_2951319.maf ovary_immature_female 1 ssa23 2950970 2951319 AORe
ssa23_29515061_29515258.maf ovary_mature_female 1 ssa23 29515061 29515258 AORe
ssa23_29516064_29516520.maf brain_mature_female 1 ssa23 29516064 29516520 AORe
ssa23_29516064_29516520.maf liver_immature_female 1 ssa23 29516064 29516520 AORe
ssa23_29516064_29516520.maf liver_immature_male 1 ssa23 29516064 29516520 AORe
ssa23_29516064_29516520.maf liver_mature_female 1 ssa23 29516064 29516520 AORe
ssa23_29516064_29516520.maf liver_mature_male 1 ssa23 29516064 29516520 AORe
ssa23_29516064_29516520.maf ovary_mature_female 1 ssa23 29516064 29516520 AORe
ssa23_29516064_29516520.maf testis_immature_male 1 ssa23 29516064 29516520 AORe
ssa23_29516945_29517184.maf liver_immature_female 1 ssa23 29516945 29517184 AORe
ssa23_29516945_29517184.maf liver_immature_male 1 ssa23 29516945 29517184 AORe
ssa23_29516945_29517184.maf liver_mature_male 1 ssa23 29516945 29517184 AORe
ssa23_29526540_29526903.maf muscle_immature_female 1 ssa23 29526540 29526903 AORe
ssa23_29535483_29535774.maf muscle_immature_female 1 ssa23 29535483 29535774 AORe
ssa23_29549473_29549781.maf brain_mature_female 1 ssa23 29549473 29549781 AORe
ssa23_29549473_29549781.maf brain_mature_male 1 ssa23 29549473 29549781 AORe
ssa23_29722523_29723200.maf brain_mature_female 1 ssa23 29722523 29723200 AORe
ssa23_29722523_29723200.maf muscle_immature_female 1 ssa23 29722523 29723200 AORe
ssa23_29722523_29723200.maf muscle_mature_female 1 ssa23 29722523 29723200 AORe
ssa23_29722523_29723200.maf muscle_mature_male 1 ssa23 29722523 29723200 AORe
ssa23_29798366_29798818.maf muscle_immature_female 1 ssa23 29798366 29798818 AORe
ssa23_29798366_29798818.maf muscle_immature_male 1 ssa23 29798366 29798818 AORe
ssa23_29798366_29798818.maf muscle_mature_female 1 ssa23 29798366 29798818 AORe
ssa23_29923671_29924888.maf ovary_mature_female 1 ssa23 29923671 29924888 AORe
ssa23_29923671_29924888.maf testis_immature_male 1 ssa23 29923671 29924888 AORe
ssa23_29923671_29924888.maf testis_mature_male 1 ssa23 29923671 29924888 AORe
ssa23_29925458_29926106.maf liver_mature_male 1 ssa23 29925458 29926106 AORe
ssa23_29925458_29926106.maf muscle_immature_female 1 ssa23 29925458 29926106 AORe
ssa23_29925458_29926106.maf muscle_immature_male 1 ssa23 29925458 29926106 AORe
ssa23_29925458_29926106.maf muscle_mature_female 1 ssa23 29925458 29926106 AORe
ssa23_29925458_29926106.maf muscle_mature_male 1 ssa23 29925458 29926106 AORe
ssa23_29925458_29926106.maf ovary_mature_female 1 ssa23 29925458 29926106 AORe
ssa23_29933705_29933979.maf liver_immature_male 1 ssa23 29933705 29933979 AORe
ssa23_29933705_29933979.maf liver_mature_male 1 ssa23 29933705 29933979 AORe
ssa23_29933705_29933979.maf muscle_immature_female 1 ssa23 29933705 29933979 AORe
ssa23_29933705_29933979.maf muscle_immature_male 1 ssa23 29933705 29933979 AORe
ssa23_29933705_29933979.maf muscle_mature_female 1 ssa23 29933705 29933979 AORe
ssa23_29933705_29933979.maf muscle_mature_male 1 ssa23 29933705 29933979 AORe
ssa23_29934607_29935455.maf muscle_immature_female 1 ssa23 29934607 29935455 AORe
ssa23_29934607_29935455.maf muscle_immature_male 1 ssa23 29934607 29935455 AORe
ssa23_29934607_29935455.maf ovary_mature_female 1 ssa23 29934607 29935455 AORe
ssa23_29934607_29935455.maf testis_immature_male 1 ssa23 29934607 29935455 AORe
ssa23_29934607_29935455.maf testis_mature_male 1 ssa23 29934607 29935455 AORe
ssa23_30136015_30136361.maf muscle_mature_female 1 ssa23 30136015 30136361 AORe
ssa23_30144924_30145369.maf muscle_mature_female 1 ssa23 30144924 30145369 AORe
ssa23_30236691_30237170.maf lateblastulation 1 ssa23 30236691 30237170 AORe
ssa23_30265433_30265729.maf muscle_immature_female 1 ssa23 30265433 30265729 AORe
ssa23_30265433_30265729.maf muscle_mature_female 1 ssa23 30265433 30265729 AORe
ssa23_30265433_30265729.maf muscle_mature_male 1 ssa23 30265433 30265729 AORe
ssa23_30268905_30270071.maf earlysomitogenesis 1 ssa23 30268905 30270071 AORe
ssa23_30268905_30270071.maf midgastrulation 1 ssa23 30268905 30270071 AORe
ssa23_3028187_3029179.maf ovary_mature_female 1 ssa23 3028187 3029179 AORe
ssa23_3028187_3029179.maf testis_immature_male 1 ssa23 3028187 3029179 AORe
ssa23_3028187_3029179.maf testis_mature_male 1 ssa23 3028187 3029179 AORe
ssa23_30291450_30291667.maf muscle_immature_female 1 ssa23 30291450 30291667 AORe
ssa23_30291450_30291667.maf muscle_immature_male 1 ssa23 30291450 30291667 AORe
ssa23_30291450_30291667.maf muscle_mature_female 1 ssa23 30291450 30291667 AORe
ssa23_30314119_30314634.maf muscle_mature_female 1 ssa23 30314119 30314634 AORe
