Origin stage n chromosome start end redip
ssa22_4474233_4474702.maf muscle_mature_male 1 ssa22 4474233 4474702 AORe
ssa22_44793138_44793574.maf brain_mature_female 1 ssa22 44793138 44793574 AORe
ssa22_45098233_45098731.maf midgastrulation 1 ssa22 45098233 45098731 AORe
ssa22_45498168_45498498.maf midgastrulation 1 ssa22 45498168 45498498 AORe
ssa22_45930927_45931716.maf brain_immature_male 1 ssa22 45930927 45931716 AORe
ssa22_46632309_46632602.maf liver_immature_male 1 ssa22 46632309 46632602 AORe
ssa22_46647595_46648278.maf liver_mature_male 1 ssa22 46647595 46648278 AORe
ssa22_47127997_47129522.maf earlysomitogenesis 1 ssa22 47127997 47129522 AORe
ssa22_47127997_47129522.maf liver_mature_male 1 ssa22 47127997 47129522 AORe
ssa22_47127997_47129522.maf midsomitogenesis 1 ssa22 47127997 47129522 AORe
ssa22_47850746_47851103.maf testis_immature_male 1 ssa22 47850746 47851103 AORe
ssa22_48173500_48173945.maf ovary_mature_female 1 ssa22 48173500 48173945 AORe
ssa22_48228347_48228931.maf brain_immature_male 1 ssa22 48228347 48228931 AORe
ssa22_48528533_48529114.maf lateblastulation 1 ssa22 48528533 48529114 AORe
ssa22_48599808_48600733.maf midsomitogenesis 1 ssa22 48599808 48600733 AORe
ssa22_48734351_48735011.maf ovary_mature_female 1 ssa22 48734351 48735011 AORe
ssa22_48735280_48736300.maf midsomitogenesis 1 ssa22 48735280 48736300 AORe
ssa22_48735280_48736300.maf ovary_immature_female 1 ssa22 48735280 48736300 AORe
ssa22_48735280_48736300.maf ovary_mature_female 1 ssa22 48735280 48736300 AORe
ssa22_48735280_48736300.maf testis_immature_male 1 ssa22 48735280 48736300 AORe
ssa22_48778302_48778690.maf midsomitogenesis 1 ssa22 48778302 48778690 AORe
ssa22_48822858_48823238.maf ovary_mature_female 1 ssa22 48822858 48823238 AORe
ssa22_48823544_48824031.maf muscle_immature_female 1 ssa22 48823544 48824031 AORe
ssa22_48823544_48824031.maf muscle_mature_female 1 ssa22 48823544 48824031 AORe
ssa22_48823544_48824031.maf muscle_mature_male 1 ssa22 48823544 48824031 AORe
ssa22_48824491_48825006.maf ovary_immature_female 1 ssa22 48824491 48825006 AORe
ssa22_48824491_48825006.maf ovary_mature_female 1 ssa22 48824491 48825006 AORe
ssa22_48965793_48966318.maf liver_immature_male 1 ssa22 48965793 48966318 AORe
ssa22_48998641_48999021.maf liver_immature_female 1 ssa22 48998641 48999021 AORe
ssa22_48998641_48999021.maf liver_mature_female 1 ssa22 48998641 48999021 AORe
ssa22_48998641_48999021.maf liver_mature_male 1 ssa22 48998641 48999021 AORe
ssa22_51266278_51266863.maf brain_immature_female 1 ssa22 51266278 51266863 AORe
ssa22_51266278_51266863.maf brain_immature_male 1 ssa22 51266278 51266863 AORe
ssa22_51266278_51266863.maf brain_mature_female 1 ssa22 51266278 51266863 AORe
ssa22_51266278_51266863.maf brain_mature_male 1 ssa22 51266278 51266863 AORe
ssa22_51272326_51273037.maf lateblastulation 1 ssa22 51272326 51273037 AORe
ssa22_51273415_51274603.maf brain_immature_male 1 ssa22 51273415 51274603 AORe
ssa22_51273415_51274603.maf midgastrulation 1 ssa22 51273415 51274603 AORe
ssa22_51274843_51275524.maf midgastrulation 1 ssa22 51274843 51275524 AORe
ssa22_51524632_51525075.maf brain_mature_male 1 ssa22 51524632 51525075 AORe
ssa22_51531331_51531630.maf brain_immature_male 1 ssa22 51531331 51531630 AORe
ssa22_51531331_51531630.maf brain_mature_female 1 ssa22 51531331 51531630 AORe
ssa22_51531331_51531630.maf brain_mature_male 1 ssa22 51531331 51531630 AORe
ssa22_5169427_5169617.maf testis_mature_male 1 ssa22 5169427 5169617 AORe
ssa22_51880529_51880955.maf lateblastulation 1 ssa22 51880529 51880955 AORe
ssa22_51916306_51916720.maf lateblastulation 1 ssa22 51916306 51916720 AORe
ssa22_51916306_51916720.maf latesomitogenesis 1 ssa22 51916306 51916720 AORe
ssa22_52143763_52144123.maf muscle_mature_male 1 ssa22 52143763 52144123 AORe
ssa22_52580333_52581335.maf latesomitogenesis 1 ssa22 52580333 52581335 AORe
ssa22_52580333_52581335.maf midsomitogenesis 1 ssa22 52580333 52581335 AORe
ssa22_52967389_52968425.maf lateblastulation 1 ssa22 52967389 52968425 AORe
ssa22_5297061_5297892.maf testis_mature_male 1 ssa22 5297061 5297892 AORe
ssa22_53217886_53218736.maf ovary_mature_female 1 ssa22 53217886 53218736 AORe
ssa22_53217886_53218736.maf testis_immature_male 1 ssa22 53217886 53218736 AORe
ssa22_54145586_54146841.maf midgastrulation 1 ssa22 54145586 54146841 AORe
ssa22_54486756_54487173.maf lateblastulation 1 ssa22 54486756 54487173 AORe
ssa22_54781884_54782209.maf muscle_immature_female 1 ssa22 54781884 54782209 AORe
ssa22_54781884_54782209.maf muscle_mature_male 1 ssa22 54781884 54782209 AORe
ssa22_54844568_54845415.maf testis_immature_male 1 ssa22 54844568 54845415 AORe
ssa22_55048060_55048286.maf muscle_mature_female 1 ssa22 55048060 55048286 AORe
ssa22_55048060_55048286.maf muscle_mature_male 1 ssa22 55048060 55048286 AORe
ssa22_55073634_55074560.maf lateblastulation 1 ssa22 55073634 55074560 AORe
ssa22_55177290_55178109.maf midsomitogenesis 1 ssa22 55177290 55178109 AORe
ssa22_55187414_55188387.maf brain_mature_male 1 ssa22 55187414 55188387 AORe
ssa22_55227076_55227258.maf brain_mature_male 1 ssa22 55227076 55227258 AORe
ssa22_55320457_55320992.maf midsomitogenesis 1 ssa22 55320457 55320992 AORe
ssa22_55363524_55364301.maf brain_mature_male 1 ssa22 55363524 55364301 AORe
ssa22_55390190_55390690.maf brain_immature_male 1 ssa22 55390190 55390690 AORe
ssa22_55390190_55390690.maf brain_mature_female 1 ssa22 55390190 55390690 AORe
ssa22_55390190_55390690.maf brain_mature_male 1 ssa22 55390190 55390690 AORe
ssa22_55448251_55448519.maf liver_mature_male 1 ssa22 55448251 55448519 AORe
ssa22_55539734_55540875.maf midgastrulation 1 ssa22 55539734 55540875 AORe
ssa22_55814476_55815279.maf brain_immature_female 1 ssa22 55814476 55815279 AORe
ssa22_55814476_55815279.maf brain_immature_male 1 ssa22 55814476 55815279 AORe
ssa22_55814476_55815279.maf brain_mature_female 1 ssa22 55814476 55815279 AORe
ssa22_55814476_55815279.maf brain_mature_male 1 ssa22 55814476 55815279 AORe
ssa22_55835599_55836568.maf brain_immature_male 1 ssa22 55835599 55836568 AORe
ssa22_55835599_55836568.maf latesomitogenesis 1 ssa22 55835599 55836568 AORe
ssa22_55835599_55836568.maf midsomitogenesis 1 ssa22 55835599 55836568 AORe
ssa22_55875466_55875790.maf ovary_immature_female 1 ssa22 55875466 55875790 AORe
ssa22_55917501_55917937.maf ovary_immature_female 1 ssa22 55917501 55917937 AORe
ssa22_55919000_55919663.maf muscle_immature_female 1 ssa22 55919000 55919663 AORe
ssa22_55919000_55919663.maf muscle_immature_male 1 ssa22 55919000 55919663 AORe
ssa22_55919000_55919663.maf muscle_mature_female 1 ssa22 55919000 55919663 AORe
ssa22_55919000_55919663.maf muscle_mature_male 1 ssa22 55919000 55919663 AORe
ssa22_55939820_55940204.maf ovary_mature_female 1 ssa22 55939820 55940204 AORe
ssa22_55956100_55957007.maf earlysomitogenesis 1 ssa22 55956100 55957007 AORe
ssa22_55956100_55957007.maf midsomitogenesis 1 ssa22 55956100 55957007 AORe
ssa22_56245202_56245786.maf brain_immature_male 1 ssa22 56245202 56245786 AORe
ssa22_56245202_56245786.maf brain_mature_female 1 ssa22 56245202 56245786 AORe
ssa22_56765256_56766453.maf liver_immature_male 1 ssa22 56765256 56766453 AORe
ssa22_56765256_56766453.maf liver_mature_male 1 ssa22 56765256 56766453 AORe
ssa22_57666376_57667016.maf muscle_mature_male 1 ssa22 57666376 57667016 AORe
ssa22_57713552_57714742.maf testis_immature_male 1 ssa22 57713552 57714742 AORe
ssa22_57806423_57807066.maf muscle_immature_female 1 ssa22 57806423 57807066 AORe
ssa22_57806423_57807066.maf muscle_immature_male 1 ssa22 57806423 57807066 AORe
ssa22_57981147_57981489.maf muscle_immature_female 1 ssa22 57981147 57981489 AORe
ssa22_58057756_58058095.maf ovary_mature_female 1 ssa22 58057756 58058095 AORe
ssa22_58057756_58058095.maf testis_immature_male 1 ssa22 58057756 58058095 AORe
ssa22_5826220_5827133.maf lateblastulation 1 ssa22 5826220 5827133 AORe
ssa22_5826220_5827133.maf midgastrulation 1 ssa22 5826220 5827133 AORe
ssa22_58336394_58336860.maf brain_mature_female 1 ssa22 58336394 58336860 AORe
ssa22_58400115_58400470.maf brain_immature_male 1 ssa22 58400115 58400470 AORe
ssa22_58404574_58405756.maf brain_immature_female 1 ssa22 58404574 58405756 AORe
ssa22_58404574_58405756.maf brain_immature_male 1 ssa22 58404574 58405756 AORe
ssa22_58404574_58405756.maf brain_mature_female 1 ssa22 58404574 58405756 AORe
ssa22_58424624_58425706.maf brain_immature_male 1 ssa22 58424624 58425706 AORe
ssa22_58424624_58425706.maf brain_mature_male 1 ssa22 58424624 58425706 AORe
ssa22_58610032_58611120.maf brain_immature_female 1 ssa22 58610032 58611120 AORe
ssa22_58610032_58611120.maf brain_immature_male 1 ssa22 58610032 58611120 AORe
ssa22_58610032_58611120.maf brain_mature_female 1 ssa22 58610032 58611120 AORe
ssa22_58610032_58611120.maf brain_mature_male 1 ssa22 58610032 58611120 AORe
ssa22_58610032_58611120.maf muscle_mature_female 1 ssa22 58610032 58611120 AORe
ssa22_58614344_58614810.maf brain_mature_female 1 ssa22 58614344 58614810 AORe
ssa22_58633014_58633789.maf latesomitogenesis 1 ssa22 58633014 58633789 AORe
ssa22_58633014_58633789.maf midsomitogenesis 1 ssa22 58633014 58633789 AORe
ssa22_58633014_58633789.maf ovary_immature_female 1 ssa22 58633014 58633789 AORe
ssa22_58633014_58633789.maf ovary_mature_female 1 ssa22 58633014 58633789 AORe
ssa22_58633014_58633789.maf testis_immature_male 1 ssa22 58633014 58633789 AORe
ssa22_58633014_58633789.maf testis_mature_male 1 ssa22 58633014 58633789 AORe
ssa22_58639035_58639893.maf brain_immature_male 1 ssa22 58639035 58639893 AORe
ssa22_58639035_58639893.maf brain_mature_female 1 ssa22 58639035 58639893 AORe
ssa22_58639035_58639893.maf brain_mature_male 1 ssa22 58639035 58639893 AORe
ssa22_58639035_58639893.maf ovary_mature_female 1 ssa22 58639035 58639893 AORe
ssa22_58639035_58639893.maf testis_immature_male 1 ssa22 58639035 58639893 AORe
ssa22_58641025_58641999.maf brain_immature_male 1 ssa22 58641025 58641999 AORe
ssa22_58641025_58641999.maf brain_mature_female 1 ssa22 58641025 58641999 AORe
ssa22_58641025_58641999.maf earlysomitogenesis 1 ssa22 58641025 58641999 AORe
ssa22_58641025_58641999.maf latesomitogenesis 1 ssa22 58641025 58641999 AORe
ssa22_58641025_58641999.maf midsomitogenesis 1 ssa22 58641025 58641999 AORe
ssa22_58641025_58641999.maf ovary_mature_female 1 ssa22 58641025 58641999 AORe
ssa22_58641025_58641999.maf testis_immature_male 1 ssa22 58641025 58641999 AORe
ssa22_58641025_58641999.maf testis_mature_male 1 ssa22 58641025 58641999 AORe
ssa22_58747858_58748227.maf brain_mature_female 1 ssa22 58747858 58748227 AORe
ssa22_58749992_58750368.maf brain_immature_male 1 ssa22 58749992 58750368 AORe
ssa22_58897397_58898059.maf brain_mature_female 1 ssa22 58897397 58898059 AORe
ssa22_58897397_58898059.maf brain_mature_male 1 ssa22 58897397 58898059 AORe
ssa22_59076584_59076969.maf brain_immature_male 1 ssa22 59076584 59076969 AORe
ssa22_59076584_59076969.maf brain_mature_female 1 ssa22 59076584 59076969 AORe
ssa22_59078009_59078528.maf brain_immature_female 1 ssa22 59078009 59078528 AORe
ssa22_59078009_59078528.maf brain_immature_male 1 ssa22 59078009 59078528 AORe
ssa22_59078009_59078528.maf brain_mature_female 1 ssa22 59078009 59078528 AORe
ssa22_59078009_59078528.maf brain_mature_male 1 ssa22 59078009 59078528 AORe
ssa22_59080485_59080748.maf brain_immature_female 1 ssa22 59080485 59080748 AORe
ssa22_59080485_59080748.maf brain_immature_male 1 ssa22 59080485 59080748 AORe
ssa22_59080485_59080748.maf brain_mature_female 1 ssa22 59080485 59080748 AORe
ssa22_59088290_59088923.maf brain_mature_male 1 ssa22 59088290 59088923 AORe
ssa22_59094050_59094785.maf brain_immature_female 1 ssa22 59094050 59094785 AORe
ssa22_59094050_59094785.maf brain_immature_male 1 ssa22 59094050 59094785 AORe
ssa22_59094050_59094785.maf brain_mature_female 1 ssa22 59094050 59094785 AORe
ssa22_59094050_59094785.maf brain_mature_male 1 ssa22 59094050 59094785 AORe
ssa22_59095454_59095973.maf brain_immature_male 1 ssa22 59095454 59095973 AORe
ssa22_59095454_59095973.maf brain_mature_female 1 ssa22 59095454 59095973 AORe
ssa22_59095454_59095973.maf brain_mature_male 1 ssa22 59095454 59095973 AORe
ssa22_59106150_59106713.maf brain_immature_male 1 ssa22 59106150 59106713 AORe
ssa22_59106150_59106713.maf brain_mature_female 1 ssa22 59106150 59106713 AORe
ssa22_59107846_59109548.maf brain_immature_female 1 ssa22 59107846 59109548 AORe
ssa22_59107846_59109548.maf brain_immature_male 1 ssa22 59107846 59109548 AORe
ssa22_59107846_59109548.maf brain_mature_female 1 ssa22 59107846 59109548 AORe
ssa22_59107846_59109548.maf brain_mature_male 1 ssa22 59107846 59109548 AORe
ssa22_59197315_59198024.maf brain_immature_male 1 ssa22 59197315 59198024 AORe
ssa22_59197315_59198024.maf brain_mature_female 1 ssa22 59197315 59198024 AORe
ssa22_59213446_59214547.maf brain_immature_female 1 ssa22 59213446 59214547 AORe
ssa22_59213446_59214547.maf brain_immature_male 1 ssa22 59213446 59214547 AORe
ssa22_59213446_59214547.maf brain_mature_female 1 ssa22 59213446 59214547 AORe
ssa22_59213446_59214547.maf brain_mature_male 1 ssa22 59213446 59214547 AORe
ssa22_59306145_59306930.maf brain_mature_male 1 ssa22 59306145 59306930 AORe
ssa22_594461_595320.maf muscle_immature_female 1 ssa22 594461 595320 AORe
ssa22_59642832_59643217.maf brain_immature_male 1 ssa22 59642832 59643217 AORe
ssa22_59642832_59643217.maf brain_mature_female 1 ssa22 59642832 59643217 AORe
ssa22_59642832_59643217.maf brain_mature_male 1 ssa22 59642832 59643217 AORe
ssa22_59645271_59645776.maf brain_immature_male 1 ssa22 59645271 59645776 AORe
ssa22_59701704_59702871.maf liver_immature_male 1 ssa22 59701704 59702871 AORe
ssa22_59701704_59702871.maf liver_mature_male 1 ssa22 59701704 59702871 AORe
ssa22_59711223_59711444.maf liver_immature_female 1 ssa22 59711223 59711444 AORe
ssa22_59711223_59711444.maf liver_immature_male 1 ssa22 59711223 59711444 AORe
ssa22_59749007_59749632.maf muscle_mature_female 1 ssa22 59749007 59749632 AORe
ssa22_59749007_59749632.maf muscle_mature_male 1 ssa22 59749007 59749632 AORe
ssa22_59780957_59781171.maf muscle_mature_female 1 ssa22 59780957 59781171 AORe
ssa22_59930486_59930831.maf liver_immature_male 1 ssa22 59930486 59930831 AORe
ssa22_60004115_60004520.maf liver_immature_female 1 ssa22 60004115 60004520 AORe
ssa22_60004115_60004520.maf liver_mature_male 1 ssa22 60004115 60004520 AORe
ssa22_60020147_60020712.maf ovary_mature_female 1 ssa22 60020147 60020712 AORe
ssa22_60020147_60020712.maf testis_immature_male 1 ssa22 60020147 60020712 AORe
ssa22_60020147_60020712.maf testis_mature_male 1 ssa22 60020147 60020712 AORe
ssa22_60023552_60024059.maf liver_mature_male 1 ssa22 60023552 60024059 AORe
ssa22_60027358_60027903.maf ovary_immature_female 1 ssa22 60027358 60027903 AORe
ssa22_60027358_60027903.maf ovary_mature_female 1 ssa22 60027358 60027903 AORe
ssa22_60027358_60027903.maf testis_immature_male 1 ssa22 60027358 60027903 AORe
ssa22_60027358_60027903.maf testis_mature_male 1 ssa22 60027358 60027903 AORe
ssa22_60031881_60032139.maf liver_mature_male 1 ssa22 60031881 60032139 AORe
ssa22_60037826_60038289.maf liver_mature_male 1 ssa22 60037826 60038289 AORe
ssa22_60165329_60165524.maf liver_mature_male 1 ssa22 60165329 60165524 AORe
ssa22_60390440_60391126.maf brain_immature_female 1 ssa22 60390440 60391126 AORe
ssa22_60390440_60391126.maf brain_mature_female 1 ssa22 60390440 60391126 AORe
ssa22_60390440_60391126.maf brain_mature_male 1 ssa22 60390440 60391126 AORe
ssa22_60390440_60391126.maf earlysomitogenesis 1 ssa22 60390440 60391126 AORe
ssa22_60390440_60391126.maf latesomitogenesis 1 ssa22 60390440 60391126 AORe
ssa22_60390440_60391126.maf liver_mature_female 1 ssa22 60390440 60391126 AORe
ssa22_60390440_60391126.maf midsomitogenesis 1 ssa22 60390440 60391126 AORe
ssa22_60390440_60391126.maf muscle_immature_male 1 ssa22 60390440 60391126 AORe
ssa22_60391525_60391678.maf muscle_immature_male 1 ssa22 60391525 60391678 AORe
ssa22_60391525_60391678.maf muscle_mature_male 1 ssa22 60391525 60391678 AORe
ssa22_60395276_60395893.maf brain_immature_female 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf brain_immature_male 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf brain_mature_female 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf brain_mature_male 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf earlysomitogenesis 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf lateblastulation 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf latesomitogenesis 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf liver_immature_female 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf liver_immature_male 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf liver_mature_female 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf liver_mature_male 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf midgastrulation 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf midsomitogenesis 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf muscle_immature_female 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf muscle_immature_male 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf muscle_mature_female 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf muscle_mature_male 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf ovary_immature_female 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf ovary_mature_female 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf testis_immature_male 1 ssa22 60395276 60395893 AORe
ssa22_60395276_60395893.maf testis_mature_male 1 ssa22 60395276 60395893 AORe
ssa22_60423019_60423174.maf liver_immature_male 1 ssa22 60423019 60423174 AORe
ssa22_60878885_60879736.maf brain_immature_male 1 ssa22 60878885 60879736 AORe
ssa22_60878885_60879736.maf latesomitogenesis 1 ssa22 60878885 60879736 AORe
ssa22_60888310_60888755.maf latesomitogenesis 1 ssa22 60888310 60888755 AORe
ssa22_60889178_60889721.maf midgastrulation 1 ssa22 60889178 60889721 AORe
ssa22_60892772_60893392.maf testis_mature_male 1 ssa22 60892772 60893392 AORe
ssa22_60989495_60989937.maf muscle_mature_male 1 ssa22 60989495 60989937 AORe
ssa22_61042664_61043471.maf liver_mature_male 1 ssa22 61042664 61043471 AORe
ssa22_61076957_61077633.maf muscle_mature_male 1 ssa22 61076957 61077633 AORe
ssa22_61184553_61185003.maf testis_immature_male 1 ssa22 61184553 61185003 AORe
ssa22_61276107_61277565.maf muscle_mature_female 1 ssa22 61276107 61277565 AORe
ssa22_61293305_61294681.maf ovary_mature_female 1 ssa22 61293305 61294681 AORe
ssa22_61300340_61300832.maf muscle_immature_female 1 ssa22 61300340 61300832 AORe
ssa22_61300340_61300832.maf muscle_mature_female 1 ssa22 61300340 61300832 AORe
ssa22_61300340_61300832.maf muscle_mature_male 1 ssa22 61300340 61300832 AORe
ssa22_61302374_61302839.maf liver_immature_male 1 ssa22 61302374 61302839 AORe
ssa22_61458378_61458979.maf brain_mature_female 1 ssa22 61458378 61458979 AORe
ssa22_61491421_61492610.maf muscle_mature_female 1 ssa22 61491421 61492610 AORe
ssa22_61637515_61637819.maf liver_immature_male 1 ssa22 61637515 61637819 AORe
ssa22_61723739_61724905.maf earlysomitogenesis 1 ssa22 61723739 61724905 AORe
ssa22_61723739_61724905.maf latesomitogenesis 1 ssa22 61723739 61724905 AORe
ssa22_61723739_61724905.maf midsomitogenesis 1 ssa22 61723739 61724905 AORe
ssa22_61878652_61879596.maf liver_immature_female 1 ssa22 61878652 61879596 AORe
ssa22_61878652_61879596.maf liver_immature_male 1 ssa22 61878652 61879596 AORe
ssa22_61878652_61879596.maf liver_mature_female 1 ssa22 61878652 61879596 AORe
ssa22_61995394_61995986.maf brain_immature_male 1 ssa22 61995394 61995986 AORe
ssa22_61995394_61995986.maf brain_mature_female 1 ssa22 61995394 61995986 AORe
ssa22_61995394_61995986.maf brain_mature_male 1 ssa22 61995394 61995986 AORe
ssa22_62196259_62196527.maf muscle_mature_female 1 ssa22 62196259 62196527 AORe
ssa22_62196259_62196527.maf muscle_mature_male 1 ssa22 62196259 62196527 AORe
ssa22_62975628_62976299.maf brain_mature_female 1 ssa22 62975628 62976299 AORe
ssa22_63074397_63075041.maf brain_immature_male 1 ssa22 63074397 63075041 AORe
ssa22_63098578_63099489.maf midgastrulation 1 ssa22 63098578 63099489 AORe
ssa22_63279689_63280914.maf lateblastulation 1 ssa22 63279689 63280914 AORe
ssa22_63279689_63280914.maf latesomitogenesis 1 ssa22 63279689 63280914 AORe
ssa22_63279689_63280914.maf midgastrulation 1 ssa22 63279689 63280914 AORe
ssa22_63490932_63491567.maf liver_immature_male 1 ssa22 63490932 63491567 AORe
ssa22_63497161_63498136.maf liver_mature_female 1 ssa22 63497161 63498136 AORe
ssa22_63497161_63498136.maf liver_mature_male 1 ssa22 63497161 63498136 AORe
ssa22_63497161_63498136.maf ovary_mature_female 1 ssa22 63497161 63498136 AORe
ssa22_63525810_63526826.maf midgastrulation 1 ssa22 63525810 63526826 AORe
ssa22_63527494_63528318.maf midgastrulation 1 ssa22 63527494 63528318 AORe
ssa22_63558890_63559368.maf brain_mature_female 1 ssa22 63558890 63559368 AORe
ssa22_63644261_63644485.maf testis_immature_male 1 ssa22 63644261 63644485 AORe
ssa22_63683313_63683884.maf liver_immature_female 1 ssa22 63683313 63683884 AORe
ssa22_63683313_63683884.maf liver_immature_male 1 ssa22 63683313 63683884 AORe
ssa22_63683313_63683884.maf liver_mature_male 1 ssa22 63683313 63683884 AORe
ssa22_63693687_63694032.maf testis_immature_male 1 ssa22 63693687 63694032 AORe
ssa22_63705934_63706294.maf liver_immature_female 1 ssa22 63705934 63706294 AORe
ssa22_63705934_63706294.maf liver_immature_male 1 ssa22 63705934 63706294 AORe
ssa22_63705934_63706294.maf liver_mature_female 1 ssa22 63705934 63706294 AORe
ssa22_63705934_63706294.maf liver_mature_male 1 ssa22 63705934 63706294 AORe
ssa22_63731347_63731884.maf midsomitogenesis 1 ssa22 63731347 63731884 AORe
ssa22_63760910_63761474.maf testis_mature_male 1 ssa22 63760910 63761474 AORe
ssa22_6625821_6626035.maf brain_immature_male 1 ssa22 6625821 6626035 AORe
ssa22_675794_676069.maf liver_immature_male 1 ssa22 675794 676069 AORe
ssa22_6968122_6969273.maf liver_mature_male 1 ssa22 6968122 6969273 AORe
ssa22_6968122_6969273.maf ovary_immature_female 1 ssa22 6968122 6969273 AORe
ssa22_6968122_6969273.maf ovary_mature_female 1 ssa22 6968122 6969273 AORe
ssa22_6968122_6969273.maf testis_immature_male 1 ssa22 6968122 6969273 AORe
ssa22_6993618_6994415.maf ovary_mature_female 1 ssa22 6993618 6994415 AORe
ssa22_7027533_7028086.maf midgastrulation 1 ssa22 7027533 7028086 AORe
ssa22_7115971_7116747.maf brain_immature_male 1 ssa22 7115971 7116747 AORe
ssa22_7281450_7282208.maf muscle_mature_female 1 ssa22 7281450 7282208 AORe
ssa22_7281450_7282208.maf muscle_mature_male 1 ssa22 7281450 7282208 AORe
ssa22_7299385_7299784.maf muscle_immature_female 1 ssa22 7299385 7299784 AORe
ssa22_7299385_7299784.maf muscle_mature_female 1 ssa22 7299385 7299784 AORe
ssa22_7316949_7317773.maf muscle_immature_female 1 ssa22 7316949 7317773 AORe
ssa22_7316949_7317773.maf muscle_immature_male 1 ssa22 7316949 7317773 AORe
ssa22_7316949_7317773.maf muscle_mature_female 1 ssa22 7316949 7317773 AORe
ssa22_732042_732802.maf liver_immature_female 1 ssa22 732042 732802 AORe
ssa22_732042_732802.maf liver_immature_male 1 ssa22 732042 732802 AORe
ssa22_7337388_7337996.maf ovary_mature_female 1 ssa22 7337388 7337996 AORe
ssa22_7370570_7371138.maf brain_mature_female 1 ssa22 7370570 7371138 AORe
ssa22_7370570_7371138.maf ovary_mature_female 1 ssa22 7370570 7371138 AORe
ssa22_7373621_7374222.maf brain_immature_male 1 ssa22 7373621 7374222 AORe
ssa22_7373621_7374222.maf brain_mature_female 1 ssa22 7373621 7374222 AORe
ssa22_7373621_7374222.maf brain_mature_male 1 ssa22 7373621 7374222 AORe
ssa22_7374423_7374927.maf brain_immature_male 1 ssa22 7374423 7374927 AORe
ssa22_7402277_7403140.maf brain_immature_male 1 ssa22 7402277 7403140 AORe
ssa22_7402277_7403140.maf muscle_immature_female 1 ssa22 7402277 7403140 AORe
ssa22_7402277_7403140.maf muscle_mature_female 1 ssa22 7402277 7403140 AORe
ssa22_7402277_7403140.maf muscle_mature_male 1 ssa22 7402277 7403140 AORe
ssa22_7407201_7408031.maf muscle_mature_female 1 ssa22 7407201 7408031 AORe
ssa22_7434840_7435987.maf midgastrulation 1 ssa22 7434840 7435987 AORe
ssa22_7448234_7448979.maf lateblastulation 1 ssa22 7448234 7448979 AORe
ssa22_7451106_7451821.maf midsomitogenesis 1 ssa22 7451106 7451821 AORe
ssa22_7474144_7474715.maf testis_mature_male 1 ssa22 7474144 7474715 AORe
ssa22_7483288_7483934.maf midsomitogenesis 1 ssa22 7483288 7483934 AORe
ssa22_7495237_7495825.maf brain_immature_male 1 ssa22 7495237 7495825 AORe
ssa22_7543668_7544052.maf brain_mature_male 1 ssa22 7543668 7544052 AORe
ssa22_7744836_7745258.maf muscle_immature_female 1 ssa22 7744836 7745258 AORe
ssa22_7744836_7745258.maf muscle_immature_male 1 ssa22 7744836 7745258 AORe
ssa22_7744836_7745258.maf muscle_mature_female 1 ssa22 7744836 7745258 AORe
ssa22_7744836_7745258.maf muscle_mature_male 1 ssa22 7744836 7745258 AORe
ssa22_7768673_7769091.maf muscle_mature_male 1 ssa22 7768673 7769091 AORe
ssa22_7947987_7948690.maf lateblastulation 1 ssa22 7947987 7948690 AORe
ssa22_8230258_8230530.maf lateblastulation 1 ssa22 8230258 8230530 AORe
ssa22_9900111_9900497.maf liver_immature_male 1 ssa22 9900111 9900497 AORe
ssa22_9900111_9900497.maf liver_mature_male 1 ssa22 9900111 9900497 AORe
ssa22_9902298_9902541.maf liver_immature_female 1 ssa22 9902298 9902541 AORe
ssa22_9902298_9902541.maf liver_immature_male 1 ssa22 9902298 9902541 AORe
ssa22_9902298_9902541.maf liver_mature_male 1 ssa22 9902298 9902541 AORe
ssa22_9906303_9907603.maf brain_immature_male 1 ssa22 9906303 9907603 AORe
ssa22_9906303_9907603.maf brain_mature_female 1 ssa22 9906303 9907603 AORe
ssa22_9906303_9907603.maf brain_mature_male 1 ssa22 9906303 9907603 AORe
ssa22_9906303_9907603.maf liver_immature_male 1 ssa22 9906303 9907603 AORe
