Origin stage n chromosome start end redip
ssa3_34943126_34943750.maf liver_immature_female 2 ssa03 34943126 34943750 AORe
ssa3_34943126_34943750.maf liver_immature_male 2 ssa03 34943126 34943750 AORe
ssa3_34943126_34943750.maf liver_mature_female 2 ssa03 34943126 34943750 AORe
ssa3_34943126_34943750.maf liver_mature_male 2 ssa03 34943126 34943750 AORe
ssa3_34954759_34955384.maf ovary_immature_female 2 ssa03 34954759 34955384 AORe
ssa3_34954759_34955384.maf ovary_mature_female 2 ssa03 34954759 34955384 AORe
ssa3_34954759_34955384.maf testis_mature_male 2 ssa03 34954759 34955384 AORe
ssa3_34965175_34966419.maf ovary_immature_female 2 ssa03 34965175 34966419 AORe
ssa3_34965175_34966419.maf testis_immature_male 2 ssa03 34965175 34966419 AORe
ssa3_34965175_34966419.maf testis_mature_male 2 ssa03 34965175 34966419 AORe
ssa3_35023902_35024904.maf liver_immature_male 2 ssa03 35023902 35024904 AORe
ssa3_35023902_35024904.maf liver_mature_female 2 ssa03 35023902 35024904 AORe
ssa3_35092490_35092918.maf latesomitogenesis 2 ssa03 35092490 35092918 AORe
ssa3_35394271_35395314.maf muscle_immature_male 2 ssa03 35394271 35395314 AORe
ssa3_35394271_35395314.maf muscle_mature_female 2 ssa03 35394271 35395314 AORe
ssa3_35394271_35395314.maf muscle_mature_male 2 ssa03 35394271 35395314 AORe
ssa3_35435823_35437037.maf brain_mature_female 2 ssa03 35435823 35437037 AORe
ssa3_35615274_35616332.maf latesomitogenesis 2 ssa03 35615274 35616332 AORe
ssa3_35698425_35701151.maf muscle_immature_male 2 ssa03 35698425 35701151 AORe
ssa3_35860543_35861086.maf muscle_immature_female 2 ssa03 35860543 35861086 AORe
ssa3_35884090_35884900.maf latesomitogenesis 2 ssa03 35884090 35884900 AORe
ssa3_35884090_35884900.maf midsomitogenesis 2 ssa03 35884090 35884900 AORe
ssa3_35908528_35909007.maf brain_mature_female 2 ssa03 35908528 35909007 AORe
ssa3_36377704_36378463.maf brain_immature_male 2 ssa03 36377704 36378463 AORe
ssa3_36571419_36571827.maf muscle_immature_female 2 ssa03 36571419 36571827 AORe
ssa3_36571419_36571827.maf muscle_immature_male 2 ssa03 36571419 36571827 AORe
ssa3_36571419_36571827.maf muscle_mature_female 2 ssa03 36571419 36571827 AORe
ssa3_36571419_36571827.maf muscle_mature_male 2 ssa03 36571419 36571827 AORe
ssa3_36572500_36572763.maf muscle_immature_female 2 ssa03 36572500 36572763 AORe
ssa3_36572500_36572763.maf muscle_immature_male 2 ssa03 36572500 36572763 AORe
ssa3_36572500_36572763.maf muscle_mature_male 2 ssa03 36572500 36572763 AORe
ssa3_36635705_36636786.maf brain_immature_male 2 ssa03 36635705 36636786 AORe
ssa3_36635705_36636786.maf brain_mature_male 2 ssa03 36635705 36636786 AORe
ssa3_36684116_36684714.maf midsomitogenesis 2 ssa03 36684116 36684714 AORe
ssa3_36890511_36891670.maf brain_mature_male 2 ssa03 36890511 36891670 AORe
ssa3_37121708_37122234.maf brain_mature_male 2 ssa03 37121708 37122234 AORe
ssa3_37136324_37137160.maf brain_mature_male 2 ssa03 37136324 37137160 AORe
ssa3_37146207_37147563.maf brain_mature_male 2 ssa03 37146207 37147563 AORe
ssa3_37313106_37313856.maf brain_immature_male 2 ssa03 37313106 37313856 AORe
ssa3_37313106_37313856.maf brain_mature_female 2 ssa03 37313106 37313856 AORe
ssa3_37313106_37313856.maf brain_mature_male 2 ssa03 37313106 37313856 AORe
ssa3_37717548_37718852.maf liver_immature_female 2 ssa03 37717548 37718852 AORe
ssa3_37717548_37718852.maf liver_immature_male 2 ssa03 37717548 37718852 AORe
ssa3_37717548_37718852.maf liver_mature_female 2 ssa03 37717548 37718852 AORe
ssa3_37717548_37718852.maf liver_mature_male 2 ssa03 37717548 37718852 AORe
ssa3_37717548_37718852.maf midsomitogenesis 2 ssa03 37717548 37718852 AORe
ssa3_37717548_37718852.maf ovary_immature_female 2 ssa03 37717548 37718852 AORe
ssa3_37717548_37718852.maf ovary_mature_female 2 ssa03 37717548 37718852 AORe
ssa3_37717548_37718852.maf testis_immature_male 2 ssa03 37717548 37718852 AORe
ssa3_37717548_37718852.maf testis_mature_male 2 ssa03 37717548 37718852 AORe
ssa3_38997005_38997607.maf brain_immature_male 2 ssa03 38997005 38997607 AORe
ssa3_38997005_38997607.maf brain_mature_female 2 ssa03 38997005 38997607 AORe
ssa3_39064902_39065694.maf brain_immature_male 2 ssa03 39064902 39065694 AORe
ssa3_39064902_39065694.maf brain_mature_female 2 ssa03 39064902 39065694 AORe
ssa3_39069084_39069934.maf brain_immature_female 2 ssa03 39069084 39069934 AORe
ssa3_39069084_39069934.maf brain_immature_male 2 ssa03 39069084 39069934 AORe
ssa3_39069084_39069934.maf brain_mature_female 2 ssa03 39069084 39069934 AORe
ssa3_39069084_39069934.maf brain_mature_male 2 ssa03 39069084 39069934 AORe
ssa3_39073327_39073872.maf brain_immature_male 2 ssa03 39073327 39073872 AORe
ssa3_39718333_39719179.maf brain_immature_female 2 ssa03 39718333 39719179 AORe
ssa3_39718333_39719179.maf brain_immature_male 2 ssa03 39718333 39719179 AORe
ssa3_39718333_39719179.maf brain_mature_female 2 ssa03 39718333 39719179 AORe
ssa3_39718333_39719179.maf brain_mature_male 2 ssa03 39718333 39719179 AORe
ssa3_39735925_39736391.maf muscle_mature_male 2 ssa03 39735925 39736391 AORe
ssa3_39746331_39747356.maf brain_immature_female 2 ssa03 39746331 39747356 AORe
ssa3_39746331_39747356.maf brain_immature_male 2 ssa03 39746331 39747356 AORe
ssa3_39746331_39747356.maf brain_mature_male 2 ssa03 39746331 39747356 AORe
ssa3_39978468_39979464.maf brain_mature_male 2 ssa03 39978468 39979464 AORe
ssa3_39979799_39980131.maf brain_immature_male 2 ssa03 39979799 39980131 AORe
ssa3_39979799_39980131.maf brain_mature_male 2 ssa03 39979799 39980131 AORe
ssa3_40260988_40262149.maf testis_mature_male 2 ssa03 40260988 40262149 AORe
ssa3_40422960_40423432.maf brain_immature_male 2 ssa03 40422960 40423432 AORe
ssa3_40422960_40423432.maf brain_mature_male 2 ssa03 40422960 40423432 AORe
ssa3_41473358_41473869.maf liver_mature_male 2 ssa03 41473358 41473869 AORe
ssa3_41473358_41473869.maf muscle_immature_female 2 ssa03 41473358 41473869 AORe
ssa3_41473358_41473869.maf muscle_mature_female 2 ssa03 41473358 41473869 AORe
ssa3_41510654_41511824.maf muscle_mature_female 2 ssa03 41510654 41511824 AORe
ssa3_41787789_41788117.maf ovary_mature_female 2 ssa03 41787789 41788117 AORe
ssa3_41827879_41828443.maf ovary_mature_female 2 ssa03 41827879 41828443 AORe
ssa3_41827879_41828443.maf testis_immature_male 2 ssa03 41827879 41828443 AORe
ssa3_41850838_41851187.maf brain_mature_male 2 ssa03 41850838 41851187 AORe
ssa3_42240489_42241766.maf brain_immature_male 2 ssa03 42240489 42241766 AORe
ssa3_42240489_42241766.maf brain_mature_male 2 ssa03 42240489 42241766 AORe
ssa3_42374159_42375057.maf brain_immature_male 2 ssa03 42374159 42375057 AORe
ssa3_42432332_42432829.maf muscle_immature_female 2 ssa03 42432332 42432829 AORe
ssa3_42432332_42432829.maf muscle_mature_female 2 ssa03 42432332 42432829 AORe
ssa3_42443765_42444623.maf muscle_immature_female 2 ssa03 42443765 42444623 AORe
ssa3_42658202_42658908.maf muscle_mature_female 2 ssa03 42658202 42658908 AORe
ssa3_42659171_42659435.maf muscle_mature_female 2 ssa03 42659171 42659435 AORe
ssa3_42679297_42679621.maf muscle_immature_female 2 ssa03 42679297 42679621 AORe
ssa3_42679297_42679621.maf muscle_mature_female 2 ssa03 42679297 42679621 AORe
ssa3_42870157_42871298.maf brain_mature_male 2 ssa03 42870157 42871298 AORe
ssa3_43292694_43293780.maf brain_mature_female 2 ssa03 43292694 43293780 AORe
ssa3_43292694_43293780.maf brain_mature_male 2 ssa03 43292694 43293780 AORe
ssa3_43292694_43293780.maf liver_immature_male 2 ssa03 43292694 43293780 AORe
ssa3_43292694_43293780.maf muscle_immature_female 2 ssa03 43292694 43293780 AORe
ssa3_43292694_43293780.maf muscle_immature_male 2 ssa03 43292694 43293780 AORe
ssa3_43292694_43293780.maf muscle_mature_female 2 ssa03 43292694 43293780 AORe
ssa3_43292694_43293780.maf muscle_mature_male 2 ssa03 43292694 43293780 AORe
ssa3_43292694_43293780.maf ovary_mature_female 2 ssa03 43292694 43293780 AORe
ssa3_43325559_43326343.maf brain_mature_female 2 ssa03 43325559 43326343 AORe
ssa3_43343499_43345026.maf muscle_immature_female 2 ssa03 43343499 43345026 AORe
ssa3_43343499_43345026.maf muscle_mature_female 2 ssa03 43343499 43345026 AORe
ssa3_43343499_43345026.maf muscle_mature_male 2 ssa03 43343499 43345026 AORe
ssa3_43797683_43798381.maf brain_mature_male 2 ssa03 43797683 43798381 AORe
ssa3_44020019_44020979.maf brain_immature_male 2 ssa03 44020019 44020979 AORe
ssa3_44020019_44020979.maf brain_mature_female 2 ssa03 44020019 44020979 AORe
ssa3_44020019_44020979.maf brain_mature_male 2 ssa03 44020019 44020979 AORe
ssa3_44359559_44361141.maf brain_mature_female 2 ssa03 44359559 44361141 AORe
ssa3_44359559_44361141.maf latesomitogenesis 2 ssa03 44359559 44361141 AORe
ssa3_44359559_44361141.maf midsomitogenesis 2 ssa03 44359559 44361141 AORe
ssa3_44446109_44447069.maf brain_mature_male 2 ssa03 44446109 44447069 AORe
ssa3_44621130_44621913.maf liver_mature_male 2 ssa03 44621130 44621913 AORe
ssa3_44728444_44729041.maf muscle_immature_female 2 ssa03 44728444 44729041 AORe
ssa3_44729526_44730144.maf muscle_immature_male 2 ssa03 44729526 44730144 AORe
ssa3_44735026_44735608.maf muscle_immature_female 2 ssa03 44735026 44735608 AORe
ssa3_44735026_44735608.maf muscle_immature_male 2 ssa03 44735026 44735608 AORe
ssa3_44735026_44735608.maf muscle_mature_female 2 ssa03 44735026 44735608 AORe
ssa3_44735026_44735608.maf muscle_mature_male 2 ssa03 44735026 44735608 AORe
ssa3_44761091_44762056.maf midgastrulation 2 ssa03 44761091 44762056 AORe
ssa3_44929521_44930658.maf latesomitogenesis 2 ssa03 44929521 44930658 AORe
ssa3_44940298_44941101.maf latesomitogenesis 2 ssa03 44940298 44941101 AORe
ssa3_45549612_45550452.maf brain_immature_male 2 ssa03 45549612 45550452 AORe
ssa3_45811170_45812129.maf brain_immature_female 2 ssa03 45811170 45812129 AORe
ssa3_45811170_45812129.maf brain_immature_male 2 ssa03 45811170 45812129 AORe
ssa3_45811170_45812129.maf brain_mature_female 2 ssa03 45811170 45812129 AORe
ssa3_45811170_45812129.maf brain_mature_male 2 ssa03 45811170 45812129 AORe
ssa3_45901706_45902732.maf brain_immature_male 2 ssa03 45901706 45902732 AORe
ssa3_45901706_45902732.maf brain_mature_female 2 ssa03 45901706 45902732 AORe
ssa3_45901706_45902732.maf brain_mature_male 2 ssa03 45901706 45902732 AORe
ssa3_46169858_46171093.maf brain_mature_male 2 ssa03 46169858 46171093 AORe
ssa3_46169858_46171093.maf muscle_immature_female 2 ssa03 46169858 46171093 AORe
ssa3_46169858_46171093.maf muscle_immature_male 2 ssa03 46169858 46171093 AORe
ssa3_46169858_46171093.maf muscle_mature_female 2 ssa03 46169858 46171093 AORe
ssa3_46169858_46171093.maf muscle_mature_male 2 ssa03 46169858 46171093 AORe
ssa3_46250366_46251010.maf muscle_immature_female 2 ssa03 46250366 46251010 AORe
ssa3_46250366_46251010.maf muscle_immature_male 2 ssa03 46250366 46251010 AORe
ssa3_46250366_46251010.maf muscle_mature_female 2 ssa03 46250366 46251010 AORe
ssa3_46250366_46251010.maf muscle_mature_male 2 ssa03 46250366 46251010 AORe
ssa3_46327212_46328080.maf midsomitogenesis 2 ssa03 46327212 46328080 AORe
ssa3_46329102_46329853.maf brain_immature_female 2 ssa03 46329102 46329853 AORe
ssa3_46329102_46329853.maf brain_immature_male 2 ssa03 46329102 46329853 AORe
ssa3_46329102_46329853.maf brain_mature_female 2 ssa03 46329102 46329853 AORe
ssa3_46329102_46329853.maf brain_mature_male 2 ssa03 46329102 46329853 AORe
ssa3_46330224_46330819.maf brain_immature_female 2 ssa03 46330224 46330819 AORe
ssa3_46330224_46330819.maf brain_immature_male 2 ssa03 46330224 46330819 AORe
ssa3_46330224_46330819.maf brain_mature_male 2 ssa03 46330224 46330819 AORe
ssa3_46371087_46371587.maf brain_mature_male 2 ssa03 46371087 46371587 AORe
ssa3_46453574_46454260.maf brain_immature_male 2 ssa03 46453574 46454260 AORe
ssa3_46453574_46454260.maf brain_mature_female 2 ssa03 46453574 46454260 AORe
ssa3_46453574_46454260.maf brain_mature_male 2 ssa03 46453574 46454260 AORe
ssa3_46541695_46543156.maf brain_immature_female 2 ssa03 46541695 46543156 AORe
ssa3_46541695_46543156.maf brain_immature_male 2 ssa03 46541695 46543156 AORe
ssa3_46541695_46543156.maf brain_mature_female 2 ssa03 46541695 46543156 AORe
ssa3_46541695_46543156.maf brain_mature_male 2 ssa03 46541695 46543156 AORe
ssa3_46622097_46622411.maf muscle_mature_female 2 ssa03 46622097 46622411 AORe
ssa3_47392031_47392554.maf ovary_mature_female 2 ssa03 47392031 47392554 AORe
ssa3_47399865_47400309.maf brain_immature_male 2 ssa03 47399865 47400309 AORe
ssa3_47399865_47400309.maf brain_mature_male 2 ssa03 47399865 47400309 AORe
ssa3_47822746_47823539.maf brain_immature_male 2 ssa03 47822746 47823539 AORe
ssa3_47822746_47823539.maf brain_mature_female 2 ssa03 47822746 47823539 AORe
ssa3_47822746_47823539.maf brain_mature_male 2 ssa03 47822746 47823539 AORe
ssa3_50079419_50080173.maf muscle_immature_female 2 ssa03 50079419 50080173 AORe
ssa3_50079419_50080173.maf muscle_immature_male 2 ssa03 50079419 50080173 AORe
ssa3_50079419_50080173.maf muscle_mature_female 2 ssa03 50079419 50080173 AORe
ssa3_50079419_50080173.maf muscle_mature_male 2 ssa03 50079419 50080173 AORe
ssa3_50084555_50086040.maf brain_mature_male 2 ssa03 50084555 50086040 AORe
ssa3_50880861_50882501.maf muscle_immature_male 2 ssa03 50880861 50882501 AORe
ssa3_50880861_50882501.maf muscle_mature_male 2 ssa03 50880861 50882501 AORe
ssa3_51367989_51368365.maf brain_mature_female 2 ssa03 51367989 51368365 AORe
ssa3_51508818_51509308.maf liver_immature_male 2 ssa03 51508818 51509308 AORe
ssa3_51942271_51942750.maf muscle_immature_male 2 ssa03 51942271 51942750 AORe
ssa3_51942271_51942750.maf muscle_mature_female 2 ssa03 51942271 51942750 AORe
ssa3_52180093_52181372.maf brain_immature_female 2 ssa03 52180093 52181372 AORe
ssa3_52180093_52181372.maf brain_immature_male 2 ssa03 52180093 52181372 AORe
ssa3_52180093_52181372.maf brain_mature_female 2 ssa03 52180093 52181372 AORe
ssa3_52180093_52181372.maf brain_mature_male 2 ssa03 52180093 52181372 AORe
ssa3_52217149_52218119.maf brain_immature_female 2 ssa03 52217149 52218119 AORe
ssa3_52217149_52218119.maf brain_immature_male 2 ssa03 52217149 52218119 AORe
ssa3_52217149_52218119.maf brain_mature_female 2 ssa03 52217149 52218119 AORe
ssa3_52217149_52218119.maf brain_mature_male 2 ssa03 52217149 52218119 AORe
ssa3_52230616_52231174.maf brain_immature_male 2 ssa03 52230616 52231174 AORe
ssa3_52230616_52231174.maf brain_mature_female 2 ssa03 52230616 52231174 AORe
ssa3_52230616_52231174.maf brain_mature_male 2 ssa03 52230616 52231174 AORe
ssa3_52232824_52233475.maf brain_mature_female 2 ssa03 52232824 52233475 AORe
ssa3_52232824_52233475.maf brain_mature_male 2 ssa03 52232824 52233475 AORe
ssa3_53086806_53088134.maf brain_immature_male 2 ssa03 53086806 53088134 AORe
ssa3_53086806_53088134.maf brain_mature_female 2 ssa03 53086806 53088134 AORe
ssa3_53086806_53088134.maf brain_mature_male 2 ssa03 53086806 53088134 AORe
ssa3_53143115_53143870.maf muscle_immature_female 2 ssa03 53143115 53143870 AORe
ssa3_53161359_53162358.maf brain_immature_male 2 ssa03 53161359 53162358 AORe
ssa3_56676461_56676788.maf brain_immature_male 2 ssa03 56676461 56676788 LORe
ssa3_58569752_58570745.maf latesomitogenesis 2 ssa03 58569752 58570745 LORe
ssa3_58569752_58570745.maf liver_mature_male 2 ssa03 58569752 58570745 LORe
ssa3_58569752_58570745.maf midsomitogenesis 2 ssa03 58569752 58570745 LORe
ssa3_58569752_58570745.maf ovary_mature_female 2 ssa03 58569752 58570745 LORe
ssa3_5889858_5890242.maf liver_mature_male 2 ssa03 5889858 5890242 AORe
ssa3_59465699_59466266.maf brain_immature_male 2 ssa03 59465699 59466266 LORe
ssa3_59465699_59466266.maf brain_mature_female 2 ssa03 59465699 59466266 LORe
ssa3_59465699_59466266.maf brain_mature_male 2 ssa03 59465699 59466266 LORe
ssa3_59792210_59792713.maf muscle_immature_female 2 ssa03 59792210 59792713 LORe
ssa3_59872520_59872929.maf muscle_mature_female 2 ssa03 59872520 59872929 LORe
ssa3_60858648_60859875.maf muscle_mature_male 2 ssa03 60858648 60859875 LORe
ssa3_61531191_61531595.maf liver_mature_male 2 ssa03 61531191 61531595 LORe
ssa3_63905314_63906039.maf brain_immature_male 2 ssa03 63905314 63906039 LORe
ssa3_63905314_63906039.maf brain_mature_female 2 ssa03 63905314 63906039 LORe
ssa3_63905314_63906039.maf brain_mature_male 2 ssa03 63905314 63906039 LORe
ssa3_63905314_63906039.maf ovary_mature_female 2 ssa03 63905314 63906039 LORe
ssa3_64940791_64941364.maf ovary_mature_female 2 ssa03 64940791 64941364 LORe
ssa3_64962450_64962976.maf ovary_immature_female 2 ssa03 64962450 64962976 LORe
ssa3_64962450_64962976.maf ovary_mature_female 2 ssa03 64962450 64962976 LORe
ssa3_64981574_64982389.maf liver_mature_male 2 ssa03 64981574 64982389 LORe
ssa3_64981574_64982389.maf ovary_immature_female 2 ssa03 64981574 64982389 LORe
ssa3_64981574_64982389.maf ovary_mature_female 2 ssa03 64981574 64982389 LORe
ssa3_64981574_64982389.maf testis_immature_male 2 ssa03 64981574 64982389 LORe
ssa3_65618225_65619044.maf brain_immature_male 2 ssa03 65618225 65619044 LORe
ssa3_65618225_65619044.maf brain_mature_female 2 ssa03 65618225 65619044 LORe
ssa3_65618225_65619044.maf brain_mature_male 2 ssa03 65618225 65619044 LORe
ssa3_66434685_66436009.maf brain_immature_female 2 ssa03 66434685 66436009 LORe
ssa3_66434685_66436009.maf brain_immature_male 2 ssa03 66434685 66436009 LORe
ssa3_66434685_66436009.maf brain_mature_female 2 ssa03 66434685 66436009 LORe
ssa3_66434685_66436009.maf brain_mature_male 2 ssa03 66434685 66436009 LORe
ssa3_66434685_66436009.maf latesomitogenesis 2 ssa03 66434685 66436009 LORe
ssa3_67031706_67032578.maf latesomitogenesis 2 ssa03 67031706 67032578 LORe
ssa3_67256022_67256282.maf liver_mature_male 2 ssa03 67256022 67256282 LORe
ssa3_67505908_67507074.maf brain_mature_female 2 ssa03 67505908 67507074 LORe
ssa3_67505908_67507074.maf brain_mature_male 2 ssa03 67505908 67507074 LORe
ssa3_67659319_67660291.maf brain_immature_female 2 ssa03 67659319 67660291 LORe
ssa3_67659319_67660291.maf brain_immature_male 2 ssa03 67659319 67660291 LORe
ssa3_67659319_67660291.maf brain_mature_female 2 ssa03 67659319 67660291 LORe
ssa3_67659319_67660291.maf brain_mature_male 2 ssa03 67659319 67660291 LORe
ssa3_67659319_67660291.maf muscle_immature_female 2 ssa03 67659319 67660291 LORe
ssa3_67659319_67660291.maf muscle_immature_male 2 ssa03 67659319 67660291 LORe
ssa3_67659319_67660291.maf muscle_mature_female 2 ssa03 67659319 67660291 LORe
ssa3_67659319_67660291.maf muscle_mature_male 2 ssa03 67659319 67660291 LORe
ssa3_68178199_68179232.maf liver_immature_male 2 ssa03 68178199 68179232 LORe
ssa3_68178199_68179232.maf liver_mature_female 2 ssa03 68178199 68179232 LORe
ssa3_68178199_68179232.maf liver_mature_male 2 ssa03 68178199 68179232 LORe
ssa3_68178199_68179232.maf testis_immature_male 2 ssa03 68178199 68179232 LORe
ssa3_68178199_68179232.maf testis_mature_male 2 ssa03 68178199 68179232 LORe
ssa3_69037615_69038078.maf brain_mature_female 2 ssa03 69037615 69038078 LORe
ssa3_69572870_69573252.maf brain_mature_male 2 ssa03 69572870 69573252 LORe
ssa3_69810456_69810916.maf muscle_mature_female 2 ssa03 69810456 69810916 LORe
ssa3_76054119_76054560.maf liver_mature_male 2 ssa03 76054119 76054560 LORe
ssa3_76054119_76054560.maf muscle_mature_female 2 ssa03 76054119 76054560 LORe
ssa3_76054119_76054560.maf muscle_mature_male 2 ssa03 76054119 76054560 LORe
ssa3_76054119_76054560.maf testis_immature_male 2 ssa03 76054119 76054560 LORe
ssa3_76460537_76461325.maf brain_immature_male 2 ssa03 76460537 76461325 LORe
ssa3_80331185_80331363.maf brain_mature_male 2 ssa03 80331185 80331363 LORe
ssa3_92819100_92819567.maf brain_immature_male 2 ssa03 92819100 92819567 LORe
ssa3_92819100_92819567.maf brain_mature_female 2 ssa03 92819100 92819567 LORe
ssa3_92819100_92819567.maf brain_mature_male 2 ssa03 92819100 92819567 LORe
ssa3_94193587_94194956.maf midgastrulation 2 ssa03 94193587 94194956 LORe
ssa4_12920981_12921867.maf brain_immature_male 2 ssa04 12920981 12921867 LORe
ssa4_12920981_12921867.maf brain_mature_male 2 ssa04 12920981 12921867 LORe
ssa4_14795735_14796236.maf brain_immature_female 2 ssa04 14795735 14796236 LORe
ssa4_14795735_14796236.maf brain_immature_male 2 ssa04 14795735 14796236 LORe
ssa4_14795735_14796236.maf brain_mature_female 2 ssa04 14795735 14796236 LORe
ssa4_14795735_14796236.maf brain_mature_male 2 ssa04 14795735 14796236 LORe
ssa4_20655111_20655893.maf brain_mature_female 2 ssa04 20655111 20655893 LORe
ssa4_20655111_20655893.maf brain_mature_male 2 ssa04 20655111 20655893 LORe
ssa4_20655111_20655893.maf muscle_immature_male 2 ssa04 20655111 20655893 LORe
ssa4_24654665_24655614.maf brain_mature_male 2 ssa04 24654665 24655614 LORe
ssa4_35424076_35425131.maf brain_immature_male 2 ssa04 35424076 35425131 AORe
ssa4_35424076_35425131.maf brain_mature_female 2 ssa04 35424076 35425131 AORe
ssa4_35424076_35425131.maf brain_mature_male 2 ssa04 35424076 35425131 AORe
ssa4_35425547_35426247.maf brain_immature_male 2 ssa04 35425547 35426247 AORe
ssa4_35436498_35437364.maf liver_immature_male 2 ssa04 35436498 35437364 AORe
ssa4_35475233_35476286.maf brain_immature_male 2 ssa04 35475233 35476286 AORe
ssa4_35475233_35476286.maf brain_mature_female 2 ssa04 35475233 35476286 AORe
ssa4_35475233_35476286.maf brain_mature_male 2 ssa04 35475233 35476286 AORe
ssa4_35475233_35476286.maf muscle_immature_female 2 ssa04 35475233 35476286 AORe
ssa4_36116084_36116603.maf midsomitogenesis 2 ssa04 36116084 36116603 AORe
ssa4_36120874_36121327.maf midsomitogenesis 2 ssa04 36120874 36121327 AORe
ssa4_37094376_37095088.maf brain_immature_male 2 ssa04 37094376 37095088 AORe
ssa4_37440006_37440876.maf latesomitogenesis 2 ssa04 37440006 37440876 AORe
ssa4_37556377_37556651.maf muscle_mature_female 2 ssa04 37556377 37556651 AORe
ssa4_37556377_37556651.maf muscle_mature_male 2 ssa04 37556377 37556651 AORe
ssa4_38167246_38167586.maf brain_immature_male 2 ssa04 38167246 38167586 AORe
ssa4_38167246_38167586.maf brain_mature_male 2 ssa04 38167246 38167586 AORe
ssa4_38398347_38398788.maf brain_mature_male 2 ssa04 38398347 38398788 AORe
ssa4_39346325_39347548.maf muscle_immature_female 2 ssa04 39346325 39347548 AORe
ssa4_39529936_39531184.maf brain_immature_male 2 ssa04 39529936 39531184 AORe
ssa4_39529936_39531184.maf brain_mature_female 2 ssa04 39529936 39531184 AORe
ssa4_39529936_39531184.maf brain_mature_male 2 ssa04 39529936 39531184 AORe
ssa4_39529936_39531184.maf ovary_mature_female 2 ssa04 39529936 39531184 AORe
ssa4_39533295_39534056.maf ovary_immature_female 2 ssa04 39533295 39534056 AORe
ssa4_39580265_39582815.maf midsomitogenesis 2 ssa04 39580265 39582815 AORe
ssa4_39580265_39582815.maf testis_mature_male 2 ssa04 39580265 39582815 AORe
ssa4_39612559_39614163.maf brain_immature_male 2 ssa04 39612559 39614163 AORe
ssa4_39612559_39614163.maf brain_mature_female 2 ssa04 39612559 39614163 AORe
ssa4_39612559_39614163.maf brain_mature_male 2 ssa04 39612559 39614163 AORe
ssa4_39612559_39614163.maf latesomitogenesis 2 ssa04 39612559 39614163 AORe
ssa4_39612559_39614163.maf liver_immature_male 2 ssa04 39612559 39614163 AORe
ssa4_39612559_39614163.maf muscle_immature_female 2 ssa04 39612559 39614163 AORe
ssa4_39612559_39614163.maf ovary_immature_female 2 ssa04 39612559 39614163 AORe
ssa4_39612559_39614163.maf testis_immature_male 2 ssa04 39612559 39614163 AORe
ssa4_39612559_39614163.maf testis_mature_male 2 ssa04 39612559 39614163 AORe
ssa4_39624949_39625489.maf brain_mature_female 2 ssa04 39624949 39625489 AORe
ssa4_39670966_39671513.maf brain_mature_male 2 ssa04 39670966 39671513 AORe
ssa4_39670966_39671513.maf ovary_mature_female 2 ssa04 39670966 39671513 AORe
ssa4_39670966_39671513.maf testis_immature_male 2 ssa04 39670966 39671513 AORe
ssa4_39709549_39710129.maf brain_immature_male 2 ssa04 39709549 39710129 AORe
ssa4_39743192_39743852.maf brain_immature_male 2 ssa04 39743192 39743852 AORe
ssa4_39743192_39743852.maf brain_mature_female 2 ssa04 39743192 39743852 AORe
ssa4_39743192_39743852.maf brain_mature_male 2 ssa04 39743192 39743852 AORe
ssa4_39893850_39894740.maf brain_immature_male 2 ssa04 39893850 39894740 AORe
ssa4_40064918_40066161.maf brain_immature_male 2 ssa04 40064918 40066161 AORe
ssa4_40083299_40085809.maf muscle_immature_male 2 ssa04 40083299 40085809 AORe
ssa4_40548637_40549712.maf brain_immature_male 2 ssa04 40548637 40549712 AORe
ssa4_40548637_40549712.maf brain_mature_female 2 ssa04 40548637 40549712 AORe
ssa4_40548637_40549712.maf brain_mature_male 2 ssa04 40548637 40549712 AORe
ssa4_40554383_40555545.maf brain_immature_female 2 ssa04 40554383 40555545 AORe
ssa4_40554383_40555545.maf brain_immature_male 2 ssa04 40554383 40555545 AORe
ssa4_40554383_40555545.maf brain_mature_female 2 ssa04 40554383 40555545 AORe
ssa4_40554383_40555545.maf brain_mature_male 2 ssa04 40554383 40555545 AORe
ssa4_41265491_41266707.maf midsomitogenesis 2 ssa04 41265491 41266707 AORe
ssa4_41364571_41365084.maf brain_immature_male 2 ssa04 41364571 41365084 AORe
ssa4_41364571_41365084.maf brain_mature_female 2 ssa04 41364571 41365084 AORe
ssa4_41364571_41365084.maf brain_mature_male 2 ssa04 41364571 41365084 AORe
ssa4_41587333_41588182.maf brain_mature_female 2 ssa04 41587333 41588182 AORe
ssa4_41587333_41588182.maf brain_mature_male 2 ssa04 41587333 41588182 AORe
ssa4_41626375_41627292.maf brain_mature_female 2 ssa04 41626375 41627292 AORe
ssa4_41632358_41632744.maf brain_mature_female 2 ssa04 41632358 41632744 AORe
ssa4_41633577_41634610.maf brain_immature_female 2 ssa04 41633577 41634610 AORe
ssa4_41633577_41634610.maf brain_mature_female 2 ssa04 41633577 41634610 AORe
ssa4_41633577_41634610.maf brain_mature_male 2 ssa04 41633577 41634610 AORe
ssa4_41656998_41657888.maf brain_mature_male 2 ssa04 41656998 41657888 AORe
ssa4_41886623_41887144.maf brain_immature_male 2 ssa04 41886623 41887144 AORe
ssa4_41886623_41887144.maf brain_mature_male 2 ssa04 41886623 41887144 AORe
